id,text
202,Your account has been refilled successfully by INR <DECIMAL> . Your KeralaCircle prepaid account balance is Rs <DECIMAL> . Your Transaction ID is KR <#> .
1333,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
3503,"Yeah why not, is the gang all ready"
2709,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply"
4022,"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there."
1855,No current and food here. I am alone also
4619,I want <#> rs da:)do you have it?
2873,You have got tallent but you are wasting.
3031,She's good. How are you. Where r u working now
1206,"I want to show you the world, princess :) how about europe?"
1646,Can come my room but cannot come my house cos my house still messy... Haha...
3418,Yeah right! I'll bring my tape measure fri!
3477,"Sir, i am waiting for your call, once free please call me."
2862,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -
1793,K.:)you are the only girl waiting in reception ah?
3798,"Thanks for your ringtone order, reference number X49.Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182"
3369,"Yup, leaving right now, be back soon"
3368,But you dint in touch with me.
3534,"""Im on gloucesterroad what are uup to later?"""
4540,Well. You know what i mean. Texting
3450,Well then you have a great weekend!
604,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
3057,Guess he wants alone time. We could just show up and watch when they do..
4507,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
127,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
3877,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
2936,We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is <#>
3532,Why are u up so early?
2731,I dont understand your message.
828,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
1640,Ü eatin later but i'm eatin wif my frens now lei... Ü going home first?
985,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at <EMAIL> ,kerala"
3282,What was she looking for?
5131,ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800
2189,R ü comin back for dinner?
4764,Are you driving or training?
2444,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)"
363,Wat uniform? In where get?
2350,How much she payed. Suganya.
346,"Nah can't help you there, I've never had an iphone"
815,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
3206,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
4905,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
4953,So when do you wanna gym?
3326,Should i send you naughty pix? :)
4107,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...
2117,soon you will have the real thing princess! Do i make you wet? :)
1835,And miss vday the parachute and double coins??? U must not know me very well...
794,So there's a ring that comes with the guys costumes. It's there so they can gift their future yowifes. Hint hint
5106,"Just making dinner, you ?"
2675,Yes princess! I want to catch you with my big strong hands...
95,Havent planning to buy later. I check already lido only got 530 show in e afternoon. U finish work already?
4226,DO U WANT 2 MEET UP 2MORRO
3757,"This is the 2nd time we have tried to contact u. U have won the £400 prize. 2 claim is easy, just call 087104711148 NOW! Only 10p per minute. BT-national-rate"
2892,Lol they don't know about my awesome phone. I could click delete right now if I want.
2372,"I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne."
4388,Yar but they say got some error.
4581,Re your call; You didn't see my facebook huh?
3229,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
2854,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
2913,Ok lor... But buy wat?
1866,Jus finished avatar nigro
1858,Ok
2646,Send me your id and password
2244,I will take care of financial problem.i will help:)
2337,Rightio. 11.48 it is then. Well arent we all up bright and early this morning.
951,what is your account number?
3069,"Its ok, if anybody asks abt me, u tel them..:-P"
1121,(That said can you text him one more time?)
2598,It's justbeen overa week since we broke up and already our brains are going to mush!
2205,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
420,Ok. She'll be ok. I guess
923,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
1255,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes
478,You should change your fb to jaykwon thuglyfe falconerf
2036,Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;
1203,"Dear relieved of westonzoyland, all going to plan this end too!"
2627,Ok Chinese food on its way. When I get fat you're paying for my lipo.
4976,"I think your mentor is , but not 100 percent sure."
1971,No de. But call me after some time. Ill tell you k
3111,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
4019,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
2152,K I'll call you when I'm close
3688,I havent add ü yet right..
1998,Must come later.. I normally bathe him in da afternoon mah..
4034,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
3055,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
1249,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
2193,"Velly good, yes please!"
2713,how tall are you princess?
993,Shall i send that exe to your mail id.
2191,Whom you waited for yesterday
3763,I'm reaching home in 5 min.
3598,"Goodmorning,my grandfather expired..so am on leave today."
1319,"<#> %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to <#> frnds in <#> mins whn u read..."
1864,Carry on not disturbing both of you
2344,Tmr then ü brin lar... Aiya later i come n c lar... Mayb ü neva set properly ü got da help sheet wif ü...
2450,And maybe some pressies
2137,"I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor..."
1066,Please da call me any mistake from my side sorry da. Pls da goto doctor.
5120,"Total disappointment, when I texted you was the craziest shit got :("
4228,I've sent ü my part..
2622,You said not now. No problem. When you can. Let me know.
78,I like you peoples very much:) but am very shy pa.
2899,You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to http://gotbabes.co.uk. No subscriptions.
1315,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
4519,Pls help me tell Ashley that i cant find her number oh
873,Nutter. Cutter. Ctter. Cttergg. Cttargg. Ctargg. Ctagg. ie you
3851,Do u hav any frnd by name ashwini in ur college?
4945,Dude im no longer a pisces. Im an aquarius now.
2966,"Haha better late than ever, any way I could swing by?"
3392,"Aight, we'll head out in a few"
2561,I'm on da bus going home...
5056,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
2636,Married local women looking for discreet action now! 5 real matches instantly to your phone. Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
3531,"Haha... Sounds crazy, dunno can tahan anot..."
376,"Yeah sure, give me a couple minutes to track down my wallet"
1909,Shhhhh nobody is supposed to know!
4478,How do you plan to manage that
4526,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
4028,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
1605,S:-)if we have one good partnership going we will take lead:)
1119,I'm not driving... Raining! Then i'll get caught at e mrt station lor.
3678,Ard 530 lor. I ok then message ü lor.
3491,Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
5023,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!
2959,Good evening! this is roger. How are you?
1995,That is wondarfull song
5115,You are a big chic. Common. Declare
4502,Lol no. Just trying to make your day a little more interesting
2377,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!
1343,"Storming msg: Wen u lift d phne, u say ""HELLO"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? ""Margaret Hello"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@"
321,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
1620,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only
3714,Refused a loan? Secured or Unsecured? Can't get credit? Call free now 0800 195 6669 or text back 'help' & we will!
2061,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!
2220,Also that chat was awesome but don't make it regular unless you can see her in person
1674,Doing project w frens lor.
261,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698
4565,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
2040,I hope you know I'm still mad at you.
902,It shall be fine. I have avalarr now. Will hollalater
3745,Ringtone Club: Gr8 new polys direct to your mobile every week !
2027,I fetch yun or u fetch?
4235,I wish things were different. I wonder when i will be able to show you how much i value you. Pls continue the brisk walks no drugs without askin me please and find things to laugh about. I love you dearly.
1918,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
1829,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
1574,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
4541,Hi dis is yijue i would be happy to work wif ü all for gek1510...
4209,She told to hr that he want posting in chennai:)because i'm working here:)
225,Hey company elama po mudyadhu.
724,Thanks for looking out for me. I really appreciate.
4635,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
1142,Yay! You better not have told that to 5 other girls either.
2763,ALRITE
847,"Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
4290,Yo sorry was in the shower sup
2552,"That's cool, I'll come by like <#> ish"
2929,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-)."
118,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!
646,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng"
4,U dun say so early hor... U c already then say...
4171,"Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
468,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
6,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv"
920,No we sell it all so we'll have tons if coins. Then sell our coins to someone thru paypal. Voila! Money back in life pockets:)
2596,Go where n buy? Juz buy when we get there lar.
4325,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?"
1064,Goodmorning today i am late for <DECIMAL> min.
2591,Nope i'm not drivin... I neva develop da photos lei...
243,Too late. I said i have the website. I didn't i have or dont have the slippers
1161,Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
2871,I finished my lunch already. U wake up already?
3736,I wish u were here. I feel so alone
2398,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up
3518,"Plz note: if anyone calling from a mobile Co. & asks u to type # <#> or # <#> . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
3422,Oooh I got plenty of those!
2564,Yupz... I've oredi booked slots 4 my weekends liao...
1606,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
4987,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
2325,Do you think i can move <#> in a week
2710,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call"
4545,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
1313,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
3449,I will reach ur home in <#> minutes
3813,Hi dear we saw dear. We both are happy. Where you my battery is low
4809,Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
2363,He is world famamus....
1976,"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!"
3515,"4 tacos + 1 rajas burrito, right?"
1762,If you're thinking of lifting me one then no.
2740,Anything lor is she coming?
4813,I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
2473,If you don't respond imma assume you're still asleep and imma start calling n shit
4008,"Science tells that chocolate will melt under the sunlight. Please don't walk under the sunlight. BCoz,I don't want to loss a sweet friend."
1494,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
4207,So wat's da decision?
2159,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL
1170,Thanks for understanding. I've been trying to tell sura that.
4666,"By the way, 'rencontre' is to meet again. Mountains dont...."
233,I have printed it oh. So <#> come upstairs
67,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
1604,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :)
3284,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
3597,Hi. I'm always online on yahoo and would like to chat with you someday
126,"Good stuff, will do."
1297,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that"
1977,"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready..."
4667,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
4631,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
2076,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates. zed POBox 36504 W45WQ norm150p/tone 16+
3087,I will send them to your email. Do you mind <#> times per night?
4673,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
3346,"I got like $ <#> , I can get some more later though. Get whatever you feel like"
4614,Doing my masters. When will you buy a bb cos i have for sale and how's bf
2798,We currently have a message awaiting your collection. To collect your message just call 08718723815.
919,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
1647,I have lost 10 kilos as of today!
365,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
3288,Change windows logoff sound..
2126,"This is one of the days you have a billion classes, right?"
4124,You also didnt get na hi hi hi hi hi
526,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day."
56,Do you know what Mallika Sherawat did yesterday? Find out now @ <URL>
639,No prob. I will send to your email.
303,Yup... From what i remb... I think should be can book...
2767,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs
1277,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,& I promise I'll bring back ur smile.:-)"
2056,K still are you loving me.
4433,Ok lor... Or u wan me go look 4 u?
3645,did u get that message
4144,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just <#> bucks
2879,Get ready for <#> inches of pleasure...
4203,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
2287,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
2262,Hi. I'm sorry i missed your call. Can you pls call back.
2297,YO YO YO BYATCH WHASSUP?
1754,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
1969,Okay... I booked all already... Including the one at bugis.
4498,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
3118,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app
2394,Yup i've finished c ü there...
524,What Today-sunday..sunday is holiday..so no work..
3901,Now got tv 2 watch meh? U no work today?
3123,"It'll be tough, but I'll do what I have to"
4157,Merry christmas to u too annie!
1970,"Aight fuck it, I'll get it later"
672,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
4189,"What do u reckon as need 2 arrange transport if u can't do it, thanks"
667,Cause I'm not freaky lol
4484,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself"
1888,"Aight I'll grab something to eat too, text me when you're back at mu"
3267,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
281,Okie...
1720,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
2948,Lol I was gonna last month. I cashed some in but I left <#> just in case. I was collecting more during the week cause they announced it on the blog.
4456,Sen told that he is going to join his uncle finance in cbe
900,When u wana see it then
5009,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
761,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
1907,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service
4043,Sorry . I will be able to get to you. See you in the morning.
3824,Was the actual exam harder than NBME
4139,So what did the bank say about the money?
3819,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
4301,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up..."
2594,"House-Maid is the murderer, coz the man was murdered on <#> th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
4165,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is"
3032,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
3580,Mm you ask him to come its enough :-)
2833,What should i eat fo lunch senor
3473,Great! I shoot big loads so get ready!
138,No no. I will check all rooms befor activities
2181,Life spend with someone for a lifetime may be meaningless but a few moments spent with someone who really love you means more than life itself..
2129,OK i'm waliking ard now... Do u wan me 2 buy anything go ur house?
3178,Can... I'm free...
4514,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
4262,Good afternoon my boytoy. How goes that walking here and there day ? Did you get that police abstract? Are you still out and about? I wake and miss you babe
4345,"K, I'll work something out"
1332,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press <#> . 5)Gently remove Ur hand.. Its interesting..:)"
2018,I'm done...
2483,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say..."
1359,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
1330,Hope you are feeling great. Pls fill me in. Abiola
2151,Every day i use to sleep after <#> so only.
2123,"Hmm well, night night"
3982,"How about clothes, jewelry, and trips?"
1253,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...
3279,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the <#> day return period ended.
3375,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..
2815,"""NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT"""
1849,Its not that time of the month nor mid of the time?
3038,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx"
389,Pick you up bout 7.30ish? What time are and that going?
236,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them & say, I'm always correct.!"
1078,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
1985,"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ..."
4364,Ü ready then call me...
3963,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
771,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
2166,Ok. Me watching tv too.
674,Have you finished work yet? :)
250,What you doing?how are you?
1575,Dear how you. Are you ok?
3420,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50
2082,"Thank you. And by the way, I just lost."
1824,No. On the way home. So if not for the long dry spell the season would have been over
717,Dunno y u ask me.
4823,I'm in town now so i'll jus take mrt down later.
2049,Later i guess. I needa do mcat study too.
4179,3. You have received your mobile content. Enjoy
2725,Smith waste da.i wanna gayle.
4671,I think the other two still need to get cash but we can def be ready by 9
1461,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
1669,You know there is. I shall speak to you in <#> minutes then
2757,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
2001,85233 FREE>Ringtone!Reply REAL
405,Come by our room at some point so we can iron out the plan for this weekend
385,Huh so late... Fr dinner?
4642,That's y u haf 2 keep me busy...
2153,U buy newspapers already?
1634,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
4904,I'm still pretty weak today .. Bad day ?
3926,Mm umma ask vava also to come tell him can play later together
4159,I sent them. Do you like?
224,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES"
2194,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
3137,Kay... Since we are out already
4470,Sorry that was my uncle. I.ll keep in touch
1825,I gotta collect da car at 6 lei.
4751,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
798,Where's my boytoy? I miss you ... What happened?
2872,You still at the game?
10,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
1945,Anything lor but toa payoh got place 2 walk meh...
1839,"There're some people by mu, I'm at the table by lambda"
256,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
4486,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
4658,You still around? Looking to pick up later
1582,Yesterday its with me only . Now am going home.
2957,R u saying i should re order the slippers cos i had to pay for returning it.
925,I cant wait to see you! How were the photos were useful? :)
4578,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!
2509,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk."
3776,Well. Balls. Time to make calls
4137,Just now saw your message.it k da:)
2780,Are you coming to day for class.
540,Wait <#> min..
2746,My battery is low babe
4648,I'm hungry buy smth home...
4721,As in different styles?
1146,"I'm outside islands, head towards hard rock and you'll run into me"
4469,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
668,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.
3020,Is ur paper today in e morn or aft?
358,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
2832,"Tonight? Yeah, I'd be down for that"
2784,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx
1354,Thats cool! I am a gentleman and will treat you with dignity and respect.
471,Tension ah?what machi?any problem?
2704,Ok thanx...
3331,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them <#> sent msg i wil explain u later."
3638,No let me do the math. Your not good at it.
1397,Ya:)going for restaurant..
3585,Pls i wont belive god.not only jesus.
4636,So what u doing today?
3377,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
1257,Aiyah u did ok already lar. E nydc at wheellock?
3513,"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed & irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
1251,Happy new year to u too!
4965,Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
4299,THANX 4 PUTTIN DA FONE DOWN ON ME!!
3285,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
2934,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
4176,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
1853,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
5028,"Hi elaine, is today's meeting confirmed?"
2106,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
134,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone
929,Is that what time you want me to come?
824,Our Prashanthettan's mother passed away last night. pray for her and family.
4693,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
1532,"Yep, at derek's house now, see you Sunday <3"
1215,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
505,Lol ok your forgiven :)
4286,Have you not finished work yet or something?
1997,Yar lor actually we quite fast... Cos da ge slow wat... Haha...
3073,"Babe, I need your advice"
1959,Is avatar supposed to have subtoitles
1385,For sale - arsenal dartboard. Good condition but no doubles or trebles!
895,I could ask carlos if we could get more if anybody else can chip in
456,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
